Date,Contributor,Address,City,State,Zip,Occupation,Employer,Principal Officer,Amount,CPF ID,Recipient,Tender Type ID,Tender Type Description,Record Type ID,Record Type Description,Source Description
3/3/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,10320,"Morrissey, Michael W.",0,Not Specified,202,Committee,2010 Other Report (ND)
3/4/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$250.00 ,10176,"Galvin, William F.",1,Check,202,Committee,3/4/10 Deposit Report
3/4/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$150.00 ,12832,"Naughton Jr., Harold P.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
3/10/2010,GREATER BOSTON REAL ESTATE BOARD,"1 CENTER PLZA, MEZZANINE SUITE",BOSTON,MA,2108,,,,$300.00 ,13801,"Costello, Michael A.",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
3/14/2010,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$500.00 ,12229,"Murray, Therese",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
3/16/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,14734,"Donnelly, Kenneth J.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
3/23/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,14515,"Downing, Benjamin",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
3/23/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,11728,"Knapik, Michael R.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
3/26/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,10419,"Tisei, Richard R.",1,Check,202,Committee,3/26/10 Deposit Report
3/26/2010,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$100.00 ,12576,"Chandler, Harriette L.",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
3/29/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,12534,"Jones Jr., Bradley H.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
3/30/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,12542,"Vallee, James E.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
4/1/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,11466,"Straus, William M.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
4/6/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,12122,"Mariano, Ronald",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
4/6/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,13228,"Bradley, Garrett J.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
4/7/2010,GREATER BOSTON REAL ESTATE BOARD,"11 BEACON ST, 1ST FLOOR",BOSTON,MA,2108,,,,$150.00 ,13959,"L'Italien, Barbara",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
4/8/2010,GREATER BOSTON REAL ESTATE BOARD PAC,"ONE CENTER PLAZA, MEZZANINE",BOSTON,MA,2108,,,,$200.00 ,11778,"Tolman, Steven A.",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
4/15/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$150.00 ,13411,"Reinstein, Kathi-Anne",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
4/16/2010,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST,BOSTON,MA,2108,,,,$300.00 ,13189,"Murray, Timothy P.",1,Check,203,Union/Association,4/16/10 Deposit Report
4/16/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,12978,"Rodrigues, Michael J.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
4/21/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$150.00 ,13954,"Sanchez, Jeffrey",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
4/22/2010,GREATER BOSTON REAL ESTATE BOARD,"ELEVEN BEACON ST, 1ST FLOOR",BOSTON,MA,2108,,,,$300.00 ,13013,"Murphy, Charles A.",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
4/26/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,11853,"Dempsey, Brian S.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
4/30/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$250.00 ,14361,"Connolly, John R.",1,Check,202,Committee,4/30/10 Deposit Report
5/4/2010,GREATER BOSTON REAL ESTATE BOARD,"11 BEACON ST, 1ST FLOOR",BOSTON,MA,2108,,,,$200.00 ,14646,"Richardson, Pam",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
5/5/2010,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$150.00 ,14260,"Walz, Marty",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
5/7/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,10030,"Binienda, Sr., John J.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/7/2010,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,DORCHESTER,MA,2124,,,,$300.00 ,12649,"McGee, Thomas M.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/7/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$150.00 ,14179,"Curran, Sean",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/10/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,13037,"Hart Jr., John A.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/19/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,14776,"Moore, Michael",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/21/2010,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,CPF# 80606,$250.00 ,13681,"Consalvo, Rob",1,Check,203,Union/Association,5/21/10 Deposit Report
5/21/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,11859,"Galvin, William C.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/21/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,12242,"Rogers, John H.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/21/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,13645,"Stanley, Thomas M.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/25/2010,Greater Boston Real Estate Board,11 Beacon Street,,,2108,,,,$150.00 ,10238,"Kennedy, Thomas P.",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
5/25/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,10595,"Honan, Kevin G.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/25/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$150.00 ,14191,"Welch, James T.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/27/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$150.00 ,13946,"Rush, Michael F.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
5/29/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,13758,"Spilka, Karen",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
6/4/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$150.00 ,11421,"Brewer, Stephen M.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
6/14/2010,Greater Boston Real Estate Board PAC,11 Beacon St,Boston,MA,02108-3017,,80416,,$500.00 ,80826,Committee for a Democratic House Political Action Committee,0,Not Specified,202,Committee,2010 Pre-primary Report (PAC)
6/14/2010,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$300.00 ,13048,"O'Flaherty, Eugene L.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
6/24/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,12408,"Peterson Jr., George N.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
6/29/2010,Greater Boston Real Estate Board,One Center Plaza,Boston,MA,2108,,,,$250.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,6/29/10 Deposit Report
7/6/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,10315,"Moore, Richard T.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
7/12/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,($300.00),12122,"Mariano, Ronald",0,Not Specified,201,Individual,2010 Pre-primary Report (ND)
7/14/2010,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST,BOSTON,MA,2108,,,,$200.00 ,13834,"Walsh, Steven M.",0,Not Specified,203,Union/Association,2010 Pre-primary Report (ND)
7/21/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$300.00 ,12199,"Pedone, Vincent A.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
7/23/2010,Greater Boston Real Estate Board PAC,Eleven Beacon Street,Boston,MA,2108,,,,$500.00 ,80325,Committee for a Democratic Senate Pol Action Comm.,0,Not Specified,202,Committee,2010 Pre-primary Report (PAC)
7/26/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,13244,"Timilty, James E.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
7/27/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,14770,"Hogan, Kate",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
7/31/2010,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,11651,"Koutoujian, Peter  J.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
8/2/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,12189,"Canavan, Christine E.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
8/12/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$150.00 ,13294,"Timilty, Walter F.",0,Not Specified,202,Committee,2010 Pre-primary Report (ND)
8/26/2010,Greater Boston Real Estate Board,One Center Plaza,Boston,MA,2108,,,Greg Vasil,"$27,250.00 ",95358,Committee Against Repealing the Housing Law,0,Not Specified,203,Union/Association,2010 60th Day Preceding Election Report (BQ)
9/8/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$150.00 ,14075,"Keenan Jr., John D.",0,Not Specified,202,Committee,2010 Pre-election Report (ND)
9/9/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$250.00 ,13256,"Polito, Karyn E.",1,Check,202,Committee,9/9/10 Deposit Report
9/30/2010,Greater Boston Real Estate Board,One Center Plaza,Boston,MA,2108,,,Greg Vasil,"$20,000.00 ",95358,Committee Against Repealing the Housing Law,0,Not Specified,203,Union/Association,2010 Oct 5th Report (BQ)
9/30/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$150.00 ,13724,"Murphy, James",0,Not Specified,202,Committee,2010 Pre-election Report (ND)
10/4/2010,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,Gregory Vasil,$250.00 ,13240,"Feeney, Maureen",1,Check,203,Union/Association,10/4/10 Deposit Report
10/4/2010,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$500.00 ,14376,"Patrick, Deval L.",1,Check,202,Committee,10/4/10 Deposit Report
10/5/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$500.00 ,14955,"Baker, Charles D.",1,Check,202,Committee,10/5/10 Deposit Report
10/6/2010,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST,BOSTON,MA,2108,,,,$250.00 ,15071,"Ciommo, Mark",1,Check,203,Union/Association,10/6/10 Deposit Report
10/15/2010,GREATER BOSTON REAL ESTATE BOARD,11 BEACON ST 1ST FLOOR,BOSTON,MA,2108,,,,$250.00 ,15085,"LaMattina, Salvatore",1,Check,203,Union/Association,10/15/10 Deposit Report
10/19/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,10389,"Scaccia, Angelo M.",0,Not Specified,202,Committee,2010 Year-end Report (ND)
10/19/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,80606,,,$200.00 ,13045,"Finegold, Barry R.",0,Not Specified,202,Committee,2010 Year-end Report (ND)
10/25/2010,GREATER BOSTON REAL ESTATE BOARD,11 BEACON STREET,BOSTON,MA,2108,,,,$150.00 ,14477,"McCarthy, Allen J.",0,Not Specified,203,Union/Association,2010 Year-end Report (ND)
10/25/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$150.00 ,14542,"Sandlin, Rosemary",0,Not Specified,202,Committee,2010 Year-end Report (ND)
10/28/2010,Greater Boston Real Estate Board PAC,"11 Beacon Street, First Floor",Boston,MA,2108,,80806,,$300.00 ,13182,"Coakley, Martha",1,Check,202,Committee,10/28/10 Deposit Report
11/5/2010,GREATER BOSTON REAL ESTATE BOARD PAC,"11 BEACON ST, 119",BOSTON,MA,2108,,,,$150.00 ,11155,"Rosenberg, Stanley C.",0,Not Specified,203,Union/Association,2010 Year-end Report (ND)
12/28/2010,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,12611,"Fargo, Susan C.",0,Not Specified,202,Committee,2010 Year-end Report (ND)
1/20/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,80606,,,$200.00 ,13045,"Finegold, Barry R.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
2/6/2011,Greater Boston Real Estate Board PAC,11 Beacon St.,Boston,MA,2108,,,,$300.00 ,12991,"Joyce, Brian A.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
2/9/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,15123,"Chan, Tackey",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
2/10/2011,Greater Boston Real Estate Board PAC,2 Center Plz,Boston,MA,02108-1903,80606,,,$100.00 ,14744,"Clark, Katherine",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
2/11/2011,Greater Boston Real Estate Board ,Eleven Beacon Street,Boston,MA,2109,,,,$250.00 ,10176,"Galvin, William F.",1,Check,202,Committee,2/11/11 Deposit Report
2/14/2011,Greater Boston Real Estate Board,Eleven Beacon Street,Boston,MA,2108,,,Patricia Baumer,$200.00 ,14196,"Flanagan, Jennifer L.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
2/16/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,12832,"Naughton Jr., Harold P.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
2/23/2011,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$500.00 ,14376,"Patrick, Deval L.",1,Check,202,Committee,2/23/11 Deposit Report
2/28/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$250.00 ,14191,"Welch, James T.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/3/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,13244,"Timilty, James E.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/7/2011,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,DORCHESTER,MA,2124,,,,$250.00 ,12649,"McGee, Thomas M.",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
3/7/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,10315,"Moore, Richard T.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/8/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,14515,"Downing, Benjamin",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/9/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$250.00 ,10328,"Murphy, Stephen",1,Check,202,Committee,3/9/11 Deposit Report
3/9/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$250.00 ,13802,"Baddour, Steven A.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/11/2011,Greater Boston Real Estate Board,Eleven BEacon STreet,Boston,MA,2108,,,"Gregory Vasil, Esq",$250.00 ,13240,"Feeney, Maureen",1,Check,203,Union/Association,3/11/11 Deposit Report
3/11/2011,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$500.00 ,12229,"Murray, Therese",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/17/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,12542,"Vallee, James E.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/22/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,12606,"Kaufman, Jay R.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/23/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,14734,"Donnelly, Kenneth J.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/24/2011,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,11466,"Straus, William M.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/30/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,10238,"Kennedy, Thomas P.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/30/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,12122,"Mariano, Ronald",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/30/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,12199,"Pedone, Vincent A.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
3/31/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$250.00 ,14361,"Connolly, John R.",1,Check,202,Committee,3/31/11 Deposit Report
4/6/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,12534,"Jones Jr., Bradley H.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
4/7/2011,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,13228,"Bradley, Garrett J.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
4/12/2011,GREATER BOSTON REAL ESTATE BOARD,"ELEVEN BEACON STREET, FL. 1",BOSTON,MA,2108,,,,$200.00 ,14902,"Michlewitz, Aaron",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
4/14/2011,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$150.00 ,12576,"Chandler, Harriette L.",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
4/15/2011,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$300.00 ,13441,"Petruccelli, Anthony W.",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
4/25/2011,GREATER BOSTON REAL ESTATE BOARD PAC,,,,,,,,$500.00 ,13189,"Murray, Timothy P.",1,Check,202,Committee,4/25/11 Deposit Report
4/26/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,11859,"Galvin, William C.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
4/26/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$150.00 ,11709,"Kafka, Louis L.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
4/26/2011,Greater Boston Real Estate Board PAC,11 Beacon Street Floor 1,Boston,MA,2108,,,,$200.00 ,12533,"Fennell, Robert F.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
4/26/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$150.00 ,11728,"Knapik, Michael R.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
4/26/2011,GREATER BOSTON REAL ESTATE BOARD POLITICAL ACTION COMMITTEE,"ONE CENTER PLAZA, MEZZANINE SUITE",Boston,MA,2108,LOBBYIST,,,$200.00 ,13651,"Donato, Paul J.",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
4/27/2011,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$100.00 ,14778,"Dwyer, James",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
4/28/2011,GREATER BOSTON REAL ESTATE BOARD PAC,"ONE CENTER PLAZA, MEZZANINE",BOSTON,MA,2108,,,,$200.00 ,11778,"Tolman, Steven A.",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
4/30/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,11421,"Brewer, Stephen M.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
5/4/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,15044,"Winslow, Daniel",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
5/5/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,14776,"Moore, Michael",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
5/5/2011,GREATER BOSTON REAL ESTATE BOARD PAC,11 BEACON ST,BOSTON,MA,2108,,,,$150.00 ,15031,"DiDomenico, Sal N.",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
5/11/2011,GREATER BOSTON REAL ESTATE BOARD,"ONE CENTER PLAZA, MEZZANINE",BOSTON,MA,2108,,,,$150.00 ,14705,"Basile, Carlo",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
5/20/2011,GREATER BOSTON REAL ESTATE BOARD,1 CENTER PLAZA,BOSTON,MA,2108,TREASURER,CPF# 80606,,$250.00 ,13681,"Consalvo, Rob",1,Check,203,Union/Association,5/20/11 Deposit Report
5/24/2011,GREATER BOSTON REAL ESTATE BOARD,"ELEVEN BEACON ST, 1ST FLOOR",BOSTON,MA,2108,CHIEF EXECUTIVE OFFICER,,,$250.00 ,13013,"Murphy, Charles A.",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
5/25/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,10030,"Binienda, Sr., John J.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
5/25/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,14075,"Keenan Jr., John D.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
5/25/2011,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$300.00 ,13048,"O'Flaherty, Eugene L.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
5/26/2011,Greater Boston Real Estate Board,11 Beacon Street,Boston,MA,2108,,,"James A. Canfield, Chairman ",$250.00 ,14920,"Pressley, Ayanna ",1,Check,203,Union/Association,5/26/11 Deposit Report
6/2/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,15084,"Collins, Nicholas P.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
6/7/2011,Greater Boston Real Estate Board PAC,"1 Center Plz, Mezzanine Suite",Boston,MA,02108-1887,,80806,,$300.00 ,13182,"Coakley, Martha",1,Check,202,Committee,6/7/11 Deposit Report
6/10/2011,GREATER BOSTON REAL ESTATE BOARD,11 BEACON STREET,BOSTON,MA,2108,,,,$250.00 ,15071,"Ciommo, Mark",1,Check,203,Union/Association,6/10/11 Deposit Report
6/13/2011,Greater Boston Real Estate Board PAC,11 Beacon Street,Boston,MA,2108,,,,$300.00 ,13037,"Hart Jr., John A.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
6/13/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,10595,"Honan, Kevin G.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
6/14/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$300.00 ,13758,"Spilka, Karen",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
6/20/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$200.00 ,10403,"Speliotis, Theodore C.",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
6/20/2011,Greater Boston Real Estate Board PAC,"One Center Plaza, Mezzanine Suite",Boston,MA,2108,,,,$100.00 ,15225,"Henriquez, Carlos Tony",0,Not Specified,202,Committee,2011 Mid-Year Report (ND)
6/23/2011,GREATER BOSTON REAL ESTATE BOARD,"1 CENTER PLZA, MEZZANINE SUITE",BOSTON,MA,2108,,,,$300.00 ,13801,"Costello, Michael A.",0,Not Specified,203,Union/Association,2011 Mid-Year Report (ND)
